Year,Name,team,salary,bloodType,height,weight,UniformNum,position,Games,AtBats,Hit,HR,Win,Lose,Save,Hold
2011年度,宮本　慎也,Swallows,18000,O型,176,70,6,内野手,136,474,143,2,NA,NA,NA,NA
2011年度,石川　雅規,Swallows,18000,A型,167,69,19,投手,27,NA,NA,NA,10,9,0,0
2011年度,館山　昌平,Swallows,12000,O型,181,93,25,投手,26,NA,NA,NA,11,5,0,1
2011年度,相川　亮二,Swallows,10000,A型,182,86,2,捕手,126,409,100,1,NA,NA,NA,NA
2011年度,田中　浩康,Swallows,10000,O型,177,77,7,内野手,142,511,129,1,NA,NA,NA,NA
2011年度,ホワイトセル,Swallows,9000,不明,186,99,53,内野手,112,299,74,12,NA,NA,NA,NA
2011年度,福地　寿樹,Swallows,9000,O型,184,85,3,外野手,40,58,9,0,NA,NA,NA,NA
2011年度,ガイエル,Swallows,9000,不明,178,90,5,外野手,11,29,4,1,NA,NA,NA,NA
2011年度,松岡　健一,Swallows,8500,AB型,181,83,21,投手,63,NA,NA,NA,2,2,0,23
2011年度,バレンティン,Swallows,6500,O型,185,100,4,外野手,140,486,111,31,NA,NA,NA,NA
2011年度,押本　健彦,Swallows,5700,A型,181,92,65,投手,65,NA,NA,NA,3,2,1,23
2011年度,飯原　誉士,Swallows,5500,O型,181,81,9,外野手,64,103,13,0,NA,NA,NA,NA
2011年度,由規,Swallows,5200,A型,179,76,11,投手,15,NA,NA,NA,7,6,0,0
2011年度,村中　恭兵,Swallows,5100,B型,187,84,15,投手,15,NA,NA,NA,4,6,0,0
2011年度,畠山　和洋,Swallows,4100,O型,180,96,33,内野手,142,494,133,23,NA,NA,NA,NA
2011年度,小野寺　力,Swallows,4000,B型,188,95,29,投手,6,NA,NA,NA,0,0,0,1
2011年度,川島　亮,Swallows,3600,O型,180,87,17,投手,1,NA,NA,NA,0,1,0,0
2011年度,藤本　敦士,Swallows,3100,O型,174,72,10,内野手,23,44,9,1,NA,NA,NA,NA
2011年度,増渕　竜義,Swallows,3000,A型,186,86,22,投手,27,NA,NA,NA,7,11,0,0
2011年度,武内　晋一,Swallows,2800,O型,175,85,8,内野手,73,102,22,2,NA,NA,NA,NA
2011年度,川島　慶三,Swallows,2650,A型,172,70,00,内野手,40,46,12,0,NA,NA,NA,NA
2011年度,バーネット,Swallows,2500,不明,188,86,34,投手,48,NA,NA,NA,1,1,2,22
2011年度,中澤　雅人,Swallows,2400,AB型,179,80,14,投手,1,NA,NA,NA,0,1,0,0
2011年度,福川　将和,Swallows,2300,O型,177,86,37,捕手,10,11,2,0,NA,NA,NA,NA
2011年度,川本　良平,Swallows,2100,A型,178,85,28,捕手,42,75,13,2,NA,NA,NA,NA
2011年度,松井　光介,Swallows,2000,A型,171,82,44,投手,27,NA,NA,NA,3,0,0,2
2011年度,川端　慎吾,Swallows,1800,O型,185,82,36,内野手,117,399,107,4,NA,NA,NA,NA
2011年度,渡辺　恒樹,Swallows,1700,O型,176,74,48,投手,13,NA,NA,NA,0,0,0,2
2011年度,松元　ユウイチ,Swallows,1650,A型,178,83,31,外野手,51,57,11,1,NA,NA,NA,NA
2011年度,濱中　治,Swallows,1500,B型,178,83,0,外野手,5,13,2,0,NA,NA,NA,NA
2011年度,一場　靖弘,Swallows,1470,B型,183,88,43,投手,5,NA,NA,NA,0,0,0,0
2011年度,野口　祥順,Swallows,1400,A型,185,78,55,内野手,26,14,2,0,NA,NA,NA,NA
2011年度,森岡　良介,Swallows,1250,A型,172,72,68,内野手,52,86,22,0,NA,NA,NA,NA
2011年度,橋本　義隆,Swallows,1200,A型,181,81,35,投手,17,NA,NA,NA,0,1,0,2
2011年度,山岸　穣,Swallows,1200,A型,176,77,51,投手,1,NA,NA,NA,0,0,0,0
2011年度,七條　祐樹,Swallows,1200,A型,180,84,42,投手,10,NA,NA,NA,4,0,0,0
2011年度,加藤　幹典,Swallows,1100,B型,180,76,16,投手,6,NA,NA,NA,0,0,0,0
2011年度,荒木　貴裕,Swallows,1100,AB型,179,76,24,内野手,3,8,1,0,NA,NA,NA,NA
2011年度,高市　俊,Swallows,1000,A型,177,85,54,投手,1,NA,NA,NA,0,0,0,0
2011年度,佐藤　賢,Swallows,1000,A型,177,88,13,投手,2,NA,NA,NA,0,0,0,0
2011年度,石井　弘寿,Swallows,1000,A型,180,100,61,投手,1,NA,NA,NA,0,0,0,0
2011年度,宮出　隆自,Swallows,1000,A型,192,90,49,外野手,28,40,12,0,NA,NA,NA,NA
2011年度,久古　健太郎,Swallows,1000,A型,181,82,26,投手,52,NA,NA,NA,5,2,1,20
2011年度,山本　哲哉,Swallows,950,A型,179,74,20,投手,9,NA,NA,NA,0,1,0,0
2011年度,松井　淳,Swallows,800,O型,176,88,57,外野手,2,2,0,0,NA,NA,NA,NA
2011年度,上田　剛史,Swallows,750,B型,179,73,50,外野手,12,30,8,0,NA,NA,NA,NA
2011年度,赤川　克紀,Swallows,720,A型,184,87,47,投手,23,NA,NA,NA,6,3,0,0
2011年度,岡本　直也,Swallows,700,A型,178,88,46,投手,3,NA,NA,NA,0,0,0,0
2011年度,山本　斉,Swallows,600,A型,179,76,63,投手,12,NA,NA,NA,1,6,0,0
2011年度,三輪　正義,Swallows,600,A型,168,68,60,内野手,54,13,1,0,NA,NA,NA,NA
2011年度,中村　悠平,Swallows,580,A型,176,70,52,捕手,13,6,2,0,NA,NA,NA,NA
2011年度,日高　亮,Swallows,500,O型,181,73,45,投手,16,NA,NA,NA,2,0,0,1
2011年度,杉内　俊哉,Softbank,35000,A型,175,85,47,投手,23,NA,NA,NA,8,7,0,0
2011年度,和田　毅,Softbank,33000,O型,179,77,21,投手,26,NA,NA,NA,16,5,0,0
2011年度,小久保　裕紀,Softbank,30000,AB型,182,90,9,内野手,98,342,92,10,NA,NA,NA,NA
2011年度,川崎　宗則,Softbank,24000,O型,180,75,52,内野手,144,603,161,1,NA,NA,NA,NA
2011年度,馬原　孝浩,Softbank,21000,A型,181,80,14,投手,33,NA,NA,NA,1,2,19,2
2011年度,ファルケンボーグ,Softbank,20000,不明,200,106,25,投手,53,NA,NA,NA,1,2,19,20
2011年度,松中　信彦,Softbank,20000,B型,183,98,3,外野手,88,266,82,12,NA,NA,NA,NA
2011年度,カブレラ,Softbank,18000,不明,185,100,42,内野手,89,311,70,10,NA,NA,NA,NA
2011年度,多村　仁志,Softbank,18000,B型,180,82,6,外野手,100,323,78,4,NA,NA,NA,NA
2011年度,内川　聖一,Softbank,17000,B型,184,92,24,外野手,114,429,145,12,NA,NA,NA,NA
2011年度,本多　雄一,Softbank,11000,O型,173,71,46,内野手,144,522,159,0,NA,NA,NA,NA
2011年度,攝津　正,Softbank,9500,O型,181,86,50,投手,26,NA,NA,NA,14,8,0,0
2011年度,オーティズ,Softbank,8000,不明,177,80,49,外野手,80,186,40,7,NA,NA,NA,NA
2011年度,細川　亨,Softbank,7100,B型,183,97,27,捕手,97,219,44,1,NA,NA,NA,NA
2011年度,柴原　洋,Softbank,6240,A型,174,75,1,外野手,11,13,1,0,NA,NA,NA,NA
2011年度,レルー,Softbank,5000,不明,194,102,57,投手,4,NA,NA,NA,0,0,0,0
2011年度,ホールトン,Softbank,5000,不明,193,101,54,投手,26,NA,NA,NA,19,6,0,0
2011年度,松田　宣浩,Softbank,4200,B型,179,86,5,内野手,144,525,148,25,NA,NA,NA,NA
2011年度,田上　秀則,Softbank,4000,AB型,178,83,70,捕手,14,37,8,1,NA,NA,NA,NA
2011年度,長谷川　勇也,Softbank,4000,AB型,178,83,30,外野手,125,392,115,4,NA,NA,NA,NA
2011年度,大隣　憲司,Softbank,3500,A型,175,85,28,投手,9,NA,NA,NA,3,0,0,0
2011年度,山崎　勝己,Softbank,2800,O型,180,82,62,捕手,86,148,28,0,NA,NA,NA,NA
2011年度,森本　学,Softbank,2500,AB型,175,78,32,内野手,15,5,1,0,NA,NA,NA,NA
2011年度,森福　允彦,Softbank,2400,A型,171,65,19,投手,60,NA,NA,NA,4,2,1,34
2011年度,藤岡　好明,Softbank,2300,O型,177,80,40,投手,5,NA,NA,NA,1,0,0,0
2011年度,金澤　健人,Softbank,2100,A型,187,88,51,投手,53,NA,NA,NA,1,1,3,16
2011年度,神内　靖,Softbank,2000,O型,176,84,38,投手,2,NA,NA,NA,0,0,0,0
2011年度,高橋　秀聡,Softbank,1900,A型,181,80,13,投手,1,NA,NA,NA,0,1,0,0
2011年度,城所　龍磨,Softbank,1700,B型,177,78,23,外野手,108,28,6,0,NA,NA,NA,NA
2011年度,高谷　裕亮,Softbank,1450,O型,179,83,12,捕手,12,3,2,0,NA,NA,NA,NA
2011年度,清水　将海,Softbank,1300,B型,181,88,4,捕手,3,1,0,0,NA,NA,NA,NA
2011年度,柳田　悠岐,Softbank,1200,AB型,187,89,44,外野手,6,5,0,0,NA,NA,NA,NA
2011年度,山田　大樹,Softbank,1200,B型,188,92,34,投手,17,NA,NA,NA,7,7,0,0
2011年度,明石　健志,Softbank,1200,B型,174,70,36,内野手,58,90,25,1,NA,NA,NA,NA
2011年度,大場　翔太,Softbank,1150,A型,183,83,17,投手,23,NA,NA,NA,7,2,0,0
2011年度,江川　智晃,Softbank,1000,B型,180,83,43,外野手,11,9,1,1,NA,NA,NA,NA
2011年度,吉川　輝昭,Softbank,1000,O型,184,92,00,投手,40,NA,NA,NA,0,0,0,6
2011年度,小斉　祐輔,Softbank,1000,O型,178,86,55,内野手,1,1,0,0,NA,NA,NA,NA
2011年度,福田　秀平,Softbank,950,AB型,181,74,37,外野手,97,218,55,1,NA,NA,NA,NA
2011年度,中西　健太,Softbank,950,A型,178,85,31,外野手,3,0,0,0,NA,NA,NA,NA
2011年度,岩嵜　翔,Softbank,840,O型,188,75,41,投手,13,NA,NA,NA,6,2,0,0
2011年度,今宮　健太,Softbank,800,O型,171,67,2,内野手,18,1,0,0,NA,NA,NA,NA
2011年度,ブラゾバン,Softbank,800,不明,186,113,93,投手,15,NA,NA,NA,0,0,1,2
2011年度,金　無英,Softbank,750,A型,180,82,61,投手,9,NA,NA,NA,0,0,0,0
2011年度,堂上　隼人,Softbank,600,B型,181,88,35,捕手,1,1,0,0,NA,NA,NA,NA
2011年度,藤田　宗一,Softbank,600,O型,173,78,63,投手,19,NA,NA,NA,0,1,0,5
2011年度,中村　晃,Softbank,570,O型,176,81,60,外野手,33,48,8,0,NA,NA,NA,NA
2011年度,柳川　洋平,Softbank,420,O型,183,86,53,投手,8,NA,NA,NA,0,0,0,0
2011年度,中島　裕之,Lions,28000,A型,180,90,3,内野手,144,566,168,16,NA,NA,NA,NA
2011年度,涌井　秀章,Lions,25300,A型,185,85,18,投手,26,NA,NA,NA,9,12,0,0
2011年度,石井　一久,Lions,19000,O型,185,100,16,投手,23,NA,NA,NA,6,9,0,1
2011年度,片岡　易之,Lions,17000,O型,176,82,7,内野手,86,326,75,1,NA,NA,NA,NA
2011年度,栗山　巧,Lions,13500,O型,177,85,1,外野手,144,557,171,3,NA,NA,NA,NA
2011年度,中村　剛也,Lions,12500,O型,175,102,60,内野手,144,525,141,48,NA,NA,NA,NA
2011年度,岸　孝之,Lions,12000,A型,180,68,11,投手,21,NA,NA,NA,8,9,0,0
2011年度,帆足　和幸,Lions,11000,O型,180,77,47,投手,26,NA,NA,NA,9,6,0,0
2011年度,シコースキー,Lions,9000,不明,185,97,50,投手,4,NA,NA,NA,0,1,0,0
2011年度,西口　文也,Lions,6000,O型,182,77,13,投手,22,NA,NA,NA,11,7,0,0
2011年度,フェルナンデス,Lions,6000,不明,192,100,52,内野手,142,529,137,17,NA,NA,NA,NA
2011年度,ブラウン,Lions,6000,不明,183,98,42,外野手,21,58,9,0,NA,NA,NA,NA
2011年度,石井　義人,Lions,5500,O型,178,82,5,内野手,12,19,2,0,NA,NA,NA,NA
2011年度,グラマン,Lions,5000,不明,193,91,54,投手,29,NA,NA,NA,2,1,1,5
2011年度,星野　智樹,Lions,5000,B型,179,74,26,投手,37,NA,NA,NA,0,0,0,9
2011年度,江草　仁貴,Lions,4000,A型,178,82,14,投手,12,NA,NA,NA,0,1,0,3
2011年度,平尾　博嗣,Lions,4000,O型,175,78,8,内野手,56,76,16,1,NA,NA,NA,NA
2011年度,阿部　真宏,Lions,3700,B型,182,80,9,内野手,24,24,4,0,NA,NA,NA,NA
2011年度,佐藤　友亮,Lions,3700,O型,178,85,10,外野手,42,50,6,1,NA,NA,NA,NA
2011年度,藤田　太陽,Lions,2900,B型,187,90,45,投手,14,NA,NA,NA,0,2,0,0
2011年度,長田　秀一郎,Lions,2800,O型,179,80,34,投手,17,NA,NA,NA,0,1,0,0
2011年度,高山　久,Lions,2600,O型,177,84,44,外野手,19,46,9,0,NA,NA,NA,NA
2011年度,坂元　弥太郎,Lions,2400,B型,182,86,37,投手,16,NA,NA,NA,0,0,0,1
2011年度,ミンチェ,Lions,2200,B型,182,90,23,投手,49,NA,NA,NA,6,2,1,22
2011年度,上本　達之,Lions,2000,B型,186,92,49,捕手,44,69,10,1,NA,NA,NA,NA
2011年度,原　拓也,Lions,2000,O型,175,78,43,内野手,104,270,65,0,NA,NA,NA,NA
2011年度,後藤　武敏,Lions,2000,A型,176,84,6,内野手,24,33,5,0,NA,NA,NA,NA
2011年度,銀仁朗,Lions,2000,O型,180,93,2,捕手,122,317,69,2,NA,NA,NA,NA
2011年度,平野　将光,Lions,1600,B型,186,86,19,投手,23,NA,NA,NA,1,6,0,1
2011年度,野上　亮磨,Lions,1600,A型,177,68,20,投手,4,NA,NA,NA,0,1,0,0
2011年度,米野　智人,Lions,1600,B型,183,85,36,捕手,3,0,0,0,NA,NA,NA,NA
2011年度,岡本　篤志,Lions,1500,O型,177,79,59,投手,49,NA,NA,NA,5,1,7,11
2011年度,菊池　雄星,Lions,1500,O型,184,88,17,投手,10,NA,NA,NA,4,1,0,0
2011年度,岩崎　哲也,Lions,1500,O型,190,93,25,投手,2,NA,NA,NA,0,0,0,0
2011年度,坂田　遼,Lions,1400,A型,178,90,31,外野手,71,202,47,2,NA,NA,NA,NA
2011年度,大島　裕行,Lions,1400,O型,180,85,51,外野手,26,62,12,0,NA,NA,NA,NA
2011年度,鬼崎　裕司,Lions,1400,B型,177,77,56,内野手,2,3,0,0,NA,NA,NA,NA
2011年度,牧田　和久,Lions,1300,A型,178,78,35,投手,55,NA,NA,NA,5,7,22,1
2011年度,大崎　雄太朗,Lions,1200,O型,169,74,0,外野手,36,72,22,0,NA,NA,NA,NA
2011年度,秋山　翔吾,Lions,1200,A型,183,83,55,外野手,110,284,66,1,NA,NA,NA,NA
2011年度,松永　浩典,Lions,1000,B型,175,77,38,投手,26,NA,NA,NA,1,0,0,1
2011年度,林崎　遼,Lions,1000,O型,175,75,00,内野手,2,3,0,0,NA,NA,NA,NA
2011年度,藤原　良平,Lions,900,A型,183,78,28,投手,5,NA,NA,NA,0,0,0,0
2011年度,星　孝典,Lions,820,B型,176,81,61,捕手,40,66,16,0,NA,NA,NA,NA
2011年度,熊代　聖人,Lions,800,O型,175,72,58,外野手,81,64,16,0,NA,NA,NA,NA
2011年度,浅村　栄斗,Lions,750,O型,181,78,32,内野手,137,437,117,9,NA,NA,NA,NA
2011年度,武隈　祥太,Lions,700,A型,179,79,48,投手,2,NA,NA,NA,0,0,0,0
2011年度,岳野　竜也,Lions,700,O型,180,90,39,捕手,2,2,0,0,NA,NA,NA,NA
2011年度,木村　文紀,Lions,700,O型,182,88,41,投手,21,NA,NA,NA,1,0,0,1
2011年度,星　秀和,Lions,650,A型,180,92,33,外野手,3,3,0,0,NA,NA,NA,NA
2011年度,斉藤　彰吾,Lions,650,B型,180,85,65,外野手,36,8,2,0,NA,NA,NA,NA
2011年度,岩隈　久志,Eagles,30000,AB型,190,77,21,投手,17,NA,NA,NA,6,7,0,0
2011年度,山崎　武司,Eagles,25000,A型,182,100,7,内野手,102,362,83,11,NA,NA,NA,NA
2011年度,田中　将大,Eagles,20000,A型,188,93,18,投手,27,NA,NA,NA,19,5,0,0
2011年度,松井　稼頭央,Eagles,15000,O型,177,85,32,内野手,139,538,140,9,NA,NA,NA,NA
2011年度,岩村　明憲,Eagles,15000,O型,176,84,1,内野手,77,175,32,0,NA,NA,NA,NA
2011年度,鉄平,Eagles,13000,AB型,178,78,46,外野手,91,294,67,1,NA,NA,NA,NA
2011年度,小山　伸一郎,Eagles,7500,O型,180,90,57,投手,50,NA,NA,NA,8,4,0,11
2011年度,永井　怜,Eagles,7300,A型,178,72,30,投手,16,NA,NA,NA,4,5,0,0
2011年度,ルイーズ,Eagles,7000,不明,185,112,3,内野手,38,128,25,6,NA,NA,NA,NA
2011年度,ラズナー,Eagles,7000,不明,191,95,17,投手,34,NA,NA,NA,3,4,17,1
2011年度,高須　洋介,Eagles,6800,B型,170,73,4,内野手,128,429,119,1,NA,NA,NA,NA
2011年度,嶋　基宏,Eagles,5800,A型,179,82,37,捕手,129,362,81,2,NA,NA,NA,NA
2011年度,草野　大輔,Eagles,5300,B型,170,78,12,内野手,92,252,62,2,NA,NA,NA,NA
2011年度,有銘　兼久,Eagles,4700,B型,180,78,26,投手,18,NA,NA,NA,1,0,1,2
2011年度,サンチェス,Eagles,4000,不明,196,120,74,投手,15,NA,NA,NA,0,2,0,0
2011年度,ヒメネス,Eagles,4000,不明,188,85,42,投手,13,NA,NA,NA,1,7,0,0
2011年度,青山　浩二,Eagles,4000,B型,180,80,41,投手,51,NA,NA,NA,3,4,2,23
2011年度,川岸　強,Eagles,3600,B型,174,74,51,投手,12,NA,NA,NA,1,1,0,3
2011年度,聖澤　諒,Eagles,3500,B型,179,72,23,外野手,144,496,143,2,NA,NA,NA,NA
2011年度,スパイアー,Eagles,3200,不明,201,95,64,投手,30,NA,NA,NA,1,4,8,3
2011年度,ガルシア,Eagles,3200,不明,193,82,50,内野手,88,287,75,8,NA,NA,NA,NA
2011年度,山村　宏樹,Eagles,2700,A型,181,74,16,投手,21,NA,NA,NA,1,1,0,5
2011年度,片山　博視,Eagles,2500,A型,191,95,28,投手,59,NA,NA,NA,2,3,0,23
2011年度,佐竹　健太,Eagles,2100,B型,178,83,14,投手,17,NA,NA,NA,0,0,0,4
2011年度,内村　賢介,Eagles,2100,B型,163,65,0,内野手,123,321,87,1,NA,NA,NA,NA
2011年度,川井　貴志,Eagles,2000,A型,180,84,45,投手,11,NA,NA,NA,1,4,0,0
2011年度,長谷部　康平,Eagles,1900,A型,173,70,20,投手,7,NA,NA,NA,1,0,0,0
2011年度,藤原　紘通,Eagles,1800,AB型,177,78,15,投手,1,NA,NA,NA,0,1,0,0
2011年度,中村　真人,Eagles,1760,AB型,176,71,00,外野手,91,247,67,1,NA,NA,NA,NA
2011年度,塩見　貴洋,Eagles,1500,A型,182,77,11,投手,24,NA,NA,NA,9,9,0,0
2011年度,戸村　健次,Eagles,1500,B型,185,76,22,投手,8,NA,NA,NA,0,3,0,0
2011年度,中島　俊哉,Eagles,1450,O型,180,80,8,外野手,43,72,14,2,NA,NA,NA,NA
2011年度,井坂　亮平,Eagles,1350,A型,186,75,13,投手,15,NA,NA,NA,3,5,0,0
2011年度,中谷　仁,Eagles,1300,A型,182,85,44,捕手,11,22,2,1,NA,NA,NA,NA
2011年度,牧田　明久,Eagles,1300,A型,182,78,63,外野手,76,194,52,2,NA,NA,NA,NA
2011年度,塩川　達也,Eagles,1250,O型,180,79,6,内野手,4,5,1,0,NA,NA,NA,NA
2011年度,阿部　俊人,Eagles,1200,AB型,180,73,9,内野手,17,22,2,0,NA,NA,NA,NA
2011年度,美馬　学,Eagles,1200,O型,169,75,31,投手,23,NA,NA,NA,2,1,0,5
2011年度,平石　洋介,Eagles,1020,A型,175,75,33,外野手,35,15,2,0,NA,NA,NA,NA
2011年度,横川　史学,Eagles,1000,B型,186,90,25,外野手,94,196,44,4,NA,NA,NA,NA
2011年度,西村　弥,Eagles,900,A型,177,75,66,内野手,63,23,3,0,NA,NA,NA,NA
2011年度,伊志嶺　忠,Eagles,850,AB型,178,78,48,捕手,33,67,17,0,NA,NA,NA,NA
2011年度,土屋　朋弘,Eagles,800,O型,178,70,40,投手,6,NA,NA,NA,0,0,0,0
2011年度,井野　卓,Eagles,800,B型,180,78,39,捕手,2,6,1,0,NA,NA,NA,NA
2011年度,大廣　翔治,Eagles,730,A型,183,90,35,内野手,18,29,5,0,NA,NA,NA,NA
2011年度,松崎　伸吾,Eagles,730,A型,180,90,47,投手,3,NA,NA,NA,0,0,0,0
2011年度,菊池　保則,Eagles,680,O型,180,80,59,投手,2,NA,NA,NA,0,1,0,0
2011年度,中川　大志,Eagles,650,A型,186,92,56,内野手,2,2,0,0,NA,NA,NA,NA
2011年度,丈武,Eagles,650,O型,185,84,98,内野手,2,3,0,0,NA,NA,NA,NA
2011年度,枡田　慎太郎,Eagles,630,AB型,178,80,68,内野手,14,26,3,0,NA,NA,NA,NA
2011年度,西田　哲朗,Eagles,600,O型,180,78,55,内野手,1,1,0,0,NA,NA,NA,NA
2011年度,銀次,Eagles,570,A型,174,85,67,内野手,22,54,12,0,NA,NA,NA,NA
2011年度,朴　贊浩,Orix,25000,不明,188,92,61,投手,7,NA,NA,NA,1,5,0,0
2011年度,李　承ヨプ,Orix,15000,不明,183,85,3,内野手,122,394,79,15,NA,NA,NA,NA
2011年度,金子　千尋,Orix,15000,O型,180,77,19,投手,20,NA,NA,NA,10,4,0,0
2011年度,後藤　光尊,Orix,10000,A型,175,75,1,内野手,130,526,164,8,NA,NA,NA,NA
2011年度,坂口　智隆,Orix,10000,O型,180,76,9,外野手,144,590,175,3,NA,NA,NA,NA
2011年度,田口　壮,Orix,8000,B型,177,77,33,外野手,62,198,54,0,NA,NA,NA,NA
2011年度,平野　佳寿,Orix,7200,O型,186,84,16,投手,72,NA,NA,NA,6,2,2,43
2011年度,岸田　護,Orix,7000,A型,180,80,18,投手,68,NA,NA,NA,5,6,33,0
2011年度,日高　剛,Orix,7000,A型,182,88,27,捕手,26,44,3,0,NA,NA,NA,NA
2011年度,北川　博敏,Orix,6500,A型,180,92,23,内野手,51,159,41,1,NA,NA,NA,NA
2011年度,寺原　隼人,Orix,6400,A型,179,87,20,投手,25,NA,NA,NA,12,10,0,0
2011年度,木佐貫　洋,Orix,6000,B型,186,84,12,投手,19,NA,NA,NA,2,7,0,0
2011年度,Ｔ−岡田,Orix,5800,B型,186,93,55,外野手,134,492,128,16,NA,NA,NA,NA
2011年度,近藤　一樹,Orix,4900,A型,183,80,11,投手,15,NA,NA,NA,3,7,0,1
2011年度,小松　聖,Orix,4500,O型,180,80,28,投手,1,NA,NA,NA,0,0,0,0
2011年度,大引　啓次,Orix,4300,A型,178,80,10,内野手,127,405,99,1,NA,NA,NA,NA
2011年度,ヘスマン,Orix,4200,不明,196,98,5,内野手,48,130,25,6,NA,NA,NA,NA
2011年度,赤田　将吾,Orix,4100,A型,179,83,4,外野手,77,226,69,0,NA,NA,NA,NA
2011年度,鈴木　郁洋,Orix,4000,O型,181,75,44,捕手,89,152,31,0,NA,NA,NA,NA
2011年度,下山　真二,Orix,3800,A型,175,75,36,外野手,14,27,9,0,NA,NA,NA,NA
2011年度,香月　良太,Orix,3800,A型,180,85,17,投手,46,NA,NA,NA,1,2,0,16
2011年度,バルディリス,Orix,3500,不明,185,90,52,内野手,137,479,128,18,NA,NA,NA,NA
2011年度,フィガロ,Orix,3400,不明,183,78,42,投手,24,NA,NA,NA,8,6,0,0
2011年度,山崎　浩司,Orix,2900,O型,180,74,2,内野手,48,77,19,1,NA,NA,NA,NA
2011年度,荒金　久雄,Orix,2800,A型,178,77,31,外野手,38,83,17,2,NA,NA,NA,NA
2011年度,マクレーン,Orix,2500,不明,188,84,50,投手,7,NA,NA,NA,3,3,0,0
2011年度,森山　周,Orix,2300,O型,179,73,0,外野手,82,113,21,0,NA,NA,NA,NA
2011年度,坪井　智哉,Orix,2000,B型,177,79,00,外野手,3,8,2,0,NA,NA,NA,NA
2011年度,小林　雅英,Orix,2000,B型,182,89,34,投手,6,NA,NA,NA,0,0,0,0
2011年度,吉野　誠,Orix,2000,B型,182,86,48,投手,50,NA,NA,NA,0,0,0,12
2011年度,古川　秀一,Orix,2000,B型,175,80,14,投手,12,NA,NA,NA,0,0,0,1
2011年度,中山　慎也,Orix,2000,A型,182,82,49,投手,28,NA,NA,NA,8,9,1,0
2011年度,前田　大輔,Orix,2000,A型,179,80,22,捕手,12,20,1,0,NA,NA,NA,NA
2011年度,竹原　直隆,Orix,1960,O型,183,88,69,外野手,29,78,16,1,NA,NA,NA,NA
2011年度,鴨志田　貴司,Orix,1700,O型,186,90,39,投手,18,NA,NA,NA,0,0,0,1
2011年度,比嘉　幹貴,Orix,1700,A型,177,77,35,投手,23,NA,NA,NA,0,0,0,3
2011年度,桑原　謙太朗,Orix,1400,O型,183,80,13,投手,10,NA,NA,NA,0,0,0,0
2011年度,西　勇輝,Orix,1300,B型,180,80,63,投手,25,NA,NA,NA,10,7,1,0
2011年度,辻　俊哉,Orix,1300,A型,178,82,37,捕手,8,11,2,0,NA,NA,NA,NA
2011年度,金子　圭輔,Orix,1200,B型,180,74,6,内野手,11,12,0,0,NA,NA,NA,NA
2011年度,阿南　徹,Orix,1200,O型,182,74,43,投手,5,NA,NA,NA,0,0,0,0
2011年度,斉藤　俊雄,Orix,1150,A型,180,85,45,捕手,35,70,17,0,NA,NA,NA,NA
2011年度,伊原　正樹,Orix,1100,B型,185,74,26,投手,2,NA,NA,NA,0,0,0,0
2011年度,野中　信吾,Orix,1100,A型,168,70,53,内野手,12,2,0,0,NA,NA,NA,NA
2011年度,横山　徹也,Orix,1000,A型,176,83,67,捕手,5,8,0,0,NA,NA,NA,NA
2011年度,カラバイヨ,Orix,1000,不明,187,105,91,外野手,4,11,1,0,NA,NA,NA,NA
2011年度,高宮　和也,Orix,960,A型,173,73,40,投手,20,NA,NA,NA,0,0,0,1
2011年度,西川　雅人,Orix,800,B型,185,90,64,投手,3,NA,NA,NA,0,0,0,0
2011年度,梶本　勇介,Orix,800,AB型,180,74,58,内野手,43,93,19,0,NA,NA,NA,NA
2011年度,由田　慎太郎,Orix,750,A型,175,75,66,外野手,32,78,16,1,NA,NA,NA,NA
2011年度,駿太,Orix,700,A型,180,75,8,外野手,30,40,4,0,NA,NA,NA,NA
2011年度,伊藤　光,Orix,580,B型,180,76,54,捕手,66,160,25,2,NA,NA,NA,NA
2011年度,梶本　達哉,Orix,520,O型,187,72,99,投手,1,NA,NA,NA,0,0,0,0
2011年度,深江　真登,Orix,500,不明,180,75,68,外野手,29,12,4,0,NA,NA,NA,NA
2011年度,ダルビッシュ　有,Fighters,50000,A型,196,98,11,投手,28,NA,NA,NA,18,6,0,0
2011年度,田中　賢介,Fighters,25000,O型,176,78,3,内野手,49,200,58,1,NA,NA,NA,NA
2011年度,稲葉　篤紀,Fighters,20000,O型,185,94,41,外野手,137,473,124,12,NA,NA,NA,NA
2011年度,武田　久,Fighters,15000,B型,170,73,21,投手,53,NA,NA,NA,2,2,37,1
2011年度,小谷野　栄一,Fighters,14600,O型,177,88,5,内野手,129,473,112,5,NA,NA,NA,NA
2011年度,武田　勝,Fighters,13500,B型,176,71,38,投手,25,NA,NA,NA,11,12,0,0
2011年度,金子　誠,Fighters,10500,B型,185,84,8,内野手,98,256,60,3,NA,NA,NA,NA
2011年度,糸井　嘉男,Fighters,10000,A型,187,88,7,外野手,137,489,156,11,NA,NA,NA,NA
2011年度,二岡　智宏,Fighters,7200,O型,180,81,23,内野手,55,103,29,3,NA,NA,NA,NA
2011年度,宮西　尚生,Fighters,6800,O型,180,78,25,投手,61,NA,NA,NA,1,2,0,14
2011年度,ホフパワー,Fighters,5000,不明,192,97,9,内野手,122,329,73,12,NA,NA,NA,NA
